"order_date","product_name","product_categories","quantity","unit_price","total_price","day_of_week","week","month","year"
2024-02-20,Acer,Laptops,3,649,1947,2,8,2,2024
2024-02-20,Electric Kettle,Kitchen Appliances,5,39,195,2,8,2,2024
2024-02-20,Electric Kettle,Kitchen Appliances,3,39,117,2,8,2,2024
2024-02-20,Stove,Big Kitchen Appliances,1,799,799,2,8,2,2024
2024-02-19,Dell,Laptops,4,899,3596,1,8,2,2024
2024-02-19,Toaster,Kitchen Appliances,3,49,147,1,8,2,2024
2024-02-19,Samsung,Phones,1,599,599,1,8,2,2024
2024-02-19,Microwave Oven,Kitchen Appliances,4,99,396,1,8,2,2024
2024-02-18,Samsung,Phones,2,599,1198,0,7,2,2024
2024-02-18,Range Hood,Big Kitchen Appliances,1,450,450,0,7,2,2024
2024-02-18,Mixer,Kitchen Appliances,2,59,118,0,7,2,2024
2024-02-18,MacBook,Laptops,3,1299,3897,0,7,2,2024
2024-02-18,Range Hood,Big Kitchen Appliances,5,450,2250,0,7,2,2024
2024-02-18,Coffee Maker,Kitchen Appliances,1,89,89,0,7,2,2024
2024-02-18,Range Hood,Big Kitchen Appliances,5,450,2250,0,7,2,2024
2024-02-18,HP,Laptops,2,799,1598,0,7,2,2024
2024-02-17,Xiaomi,Phones,5,499,2495,6,7,2,2024
2024-02-17,HP,Laptops,1,799,799,6,7,2,2024
2024-02-17,HP,Laptops,2,799,1598,6,7,2,2024
2024-02-17,Stove,Big Kitchen Appliances,2,799,1598,6,7,2,2024
2024-02-17,Microwave Oven,Kitchen Appliances,5,99,495,6,7,2,2024
2024-02-16,MacBook,Laptops,3,1299,3897,5,7,2,2024
2024-02-16,Mixer,Kitchen Appliances,5,59,295,5,7,2,2024
2024-02-16,MacBook,Laptops,5,1299,6495,5,7,2,2024
2024-02-16,Microwave Oven,Kitchen Appliances,3,99,297,5,7,2,2024
2024-02-16,Microwave Oven,Kitchen Appliances,4,99,396,5,7,2,2024
2024-02-16,Range Hood,Big Kitchen Appliances,1,450,450,5,7,2,2024
2024-02-16,Dish Washer,Big Kitchen Appliances,1,700,700,5,7,2,2024
2024-02-15,Samsung,Laptops,1,749,749,4,7,2,2024
2024-02-15,Toaster,Kitchen Appliances,1,49,49,4,7,2,2024
2024-02-15,Coffee Maker,Kitchen Appliances,3,89,267,4,7,2,2024
2024-02-15,Xiaomi,Phones,1,499,499,4,7,2,2024
2024-02-15,Dish Washer,Big Kitchen Appliances,3,700,2100,4,7,2,2024
2024-02-15,Coffee Maker,Kitchen Appliances,4,89,356,4,7,2,2024
2024-02-15,iPhone,Phones,1,699,699,4,7,2,2024
2024-02-15,Refrigerator,Big Kitchen Appliances,3,999,2997,4,7,2,2024
2024-02-15,Coffee Maker,Kitchen Appliances,5,89,445,4,7,2,2024
2024-02-15,HP,Laptops,2,799,1598,4,7,2,2024
2024-02-15,Samsung,Phones,2,599,1198,4,7,2,2024
2024-02-15,Microwave Oven,Kitchen Appliances,3,99,297,4,7,2,2024
2024-02-15,Stove,Big Kitchen Appliances,3,799,2397,4,7,2,2024
2024-02-15,Toaster,Kitchen Appliances,2,49,98,4,7,2,2024
2024-02-15,MacBook,Laptops,1,1299,1299,4,7,2,2024
2024-02-14,MacBook,Laptops,5,1299,6495,3,7,2,2024
2024-02-14,Toaster,Kitchen Appliances,4,49,196,3,7,2,2024
2024-02-14,Samsung,Phones,5,599,2995,3,7,2,2024
2024-02-14,Xiaomi,Phones,3,499,1497,3,7,2,2024
2024-02-14,Stove,Big Kitchen Appliances,1,799,799,3,7,2,2024
2024-02-14,Coffee Maker,Kitchen Appliances,1,89,89,3,7,2,2024
2024-02-14,Range Hood,Big Kitchen Appliances,3,450,1350,3,7,2,2024
2024-02-14,Refrigerator,Big Kitchen Appliances,4,999,3996,3,7,2,2024
2024-02-14,Coffee Maker,Kitchen Appliances,4,89,356,3,7,2,2024
2024-02-14,Range Hood,Big Kitchen Appliances,3,450,1350,3,7,2,2024
2024-02-14,Acer,Laptops,4,649,2596,3,7,2,2024
2024-02-13,Dell,Laptops,5,899,4495,2,7,2,2024
2024-02-13,Dell,Laptops,4,899,3596,2,7,2,2024
2024-02-13,Dish Washer,Big Kitchen Appliances,4,700,2800,2,7,2,2024
2024-02-13,Refrigerator,Big Kitchen Appliances,4,999,3996,2,7,2,2024
2024-02-13,Toaster,Kitchen Appliances,1,49,49,2,7,2,2024
2024-02-13,Coffee Maker,Kitchen Appliances,1,89,89,2,7,2,2024
2024-02-13,Xiaomi,Phones,3,499,1497,2,7,2,2024
2024-02-13,HP,Laptops,2,799,1598,2,7,2,2024
2024-02-13,Dell,Laptops,1,899,899,2,7,2,2024
2024-02-13,Samsung,Laptops,3,749,2247,2,7,2,2024
2024-02-13,Coffee Maker,Kitchen Appliances,2,89,178,2,7,2,2024
2024-02-12,Acer,Laptops,3,649,1947,1,7,2,2024
2024-02-12,Dell,Laptops,4,899,3596,1,7,2,2024
2024-02-12,Samsung,Phones,1,599,599,1,7,2,2024
2024-02-12,Dish Washer,Big Kitchen Appliances,1,700,700,1,7,2,2024
2024-02-12,Coffee Maker,Kitchen Appliances,4,89,356,1,7,2,2024
2024-02-12,Electric Kettle,Kitchen Appliances,5,39,195,1,7,2,2024
2024-02-12,Toaster,Kitchen Appliances,3,49,147,1,7,2,2024
2024-02-12,Mixer,Kitchen Appliances,2,59,118,1,7,2,2024
2024-02-12,Microwave Oven,Kitchen Appliances,2,99,198,1,7,2,2024
2024-02-12,Samsung,Laptops,1,749,749,1,7,2,2024
2024-02-12,Dell,Laptops,4,899,3596,1,7,2,2024
2024-02-12,Microwave Oven,Kitchen Appliances,4,99,396,1,7,2,2024
2024-02-12,HP,Laptops,2,799,1598,1,7,2,2024
2024-02-12,Mixer,Kitchen Appliances,4,59,236,1,7,2,2024
2024-02-11,Refrigerator,Big Kitchen Appliances,4,999,3996,0,6,2,2024
2024-02-11,Coffee Maker,Kitchen Appliances,4,89,356,0,6,2,2024
2024-02-11,Microwave Oven,Kitchen Appliances,4,99,396,0,6,2,2024
2024-02-11,Samsung,Phones,5,599,2995,0,6,2,2024
2024-02-11,Samsung,Laptops,4,749,2996,0,6,2,2024
2024-02-11,iPhone,Phones,3,699,2097,0,6,2,2024
2024-02-11,Coffee Maker,Kitchen Appliances,4,89,356,0,6,2,2024
2024-02-10,iPhone,Phones,3,699,2097,6,6,2,2024
2024-02-10,MacBook,Laptops,3,1299,3897,6,6,2,2024
2024-02-10,Range Hood,Big Kitchen Appliances,1,450,450,6,6,2,2024
2024-02-10,iPhone,Phones,2,699,1398,6,6,2,2024
2024-02-10,Xiaomi,Phones,4,499,1996,6,6,2,2024
2024-02-10,Xiaomi,Phones,5,499,2495,6,6,2,2024
2024-02-10,Mixer,Kitchen Appliances,1,59,59,6,6,2,2024
2024-02-10,Dish Washer,Big Kitchen Appliances,3,700,2100,6,6,2,2024
2024-02-10,Dell,Laptops,3,899,2697,6,6,2,2024
2024-02-10,Dish Washer,Big Kitchen Appliances,5,700,3500,6,6,2,2024
2024-02-10,HP,Laptops,3,799,2397,6,6,2,2024
2024-02-10,Refrigerator,Big Kitchen Appliances,1,999,999,6,6,2,2024
2024-02-10,Dish Washer,Big Kitchen Appliances,2,700,1400,6,6,2,2024
2024-02-10,Samsung,Laptops,2,749,1498,6,6,2,2024
2024-02-09,Coffee Maker,Kitchen Appliances,5,89,445,5,6,2,2024
2024-02-09,Dell,Laptops,2,899,1798,5,6,2,2024
2024-02-09,Coffee Maker,Kitchen Appliances,4,89,356,5,6,2,2024
2024-02-09,Electric Kettle,Kitchen Appliances,1,39,39,5,6,2,2024
2024-02-09,Mixer,Kitchen Appliances,2,59,118,5,6,2,2024
2024-02-08,Microwave Oven,Kitchen Appliances,2,99,198,4,6,2,2024
2024-02-08,Range Hood,Big Kitchen Appliances,1,450,450,4,6,2,2024
2024-02-08,HP,Laptops,3,799,2397,4,6,2,2024
2024-02-08,Xiaomi,Phones,2,499,998,4,6,2,2024
2024-02-08,Dell,Laptops,4,899,3596,4,6,2,2024
2024-02-08,Samsung,Phones,1,599,599,4,6,2,2024
2024-02-08,Samsung,Phones,4,599,2396,4,6,2,2024
2024-02-08,Mixer,Kitchen Appliances,4,59,236,4,6,2,2024
2024-02-07,Dell,Laptops,1,899,899,3,6,2,2024
2024-02-07,Dish Washer,Big Kitchen Appliances,4,700,2800,3,6,2,2024
2024-02-07,Samsung,Phones,3,599,1797,3,6,2,2024
2024-02-07,Electric Kettle,Kitchen Appliances,5,39,195,3,6,2,2024
2024-02-07,Stove,Big Kitchen Appliances,5,799,3995,3,6,2,2024
2024-02-07,Toaster,Kitchen Appliances,2,49,98,3,6,2,2024
2024-02-07,Stove,Big Kitchen Appliances,1,799,799,3,6,2,2024
2024-02-06,Dell,Laptops,2,899,1798,2,6,2,2024
2024-02-06,Xiaomi,Phones,3,499,1497,2,6,2,2024
2024-02-05,Xiaomi,Phones,5,499,2495,1,6,2,2024
2024-02-05,HP,Laptops,5,799,3995,1,6,2,2024
2024-02-05,Stove,Big Kitchen Appliances,4,799,3196,1,6,2,2024
2024-02-05,HP,Laptops,1,799,799,1,6,2,2024
2024-02-05,Range Hood,Big Kitchen Appliances,4,450,1800,1,6,2,2024
2024-02-05,Stove,Big Kitchen Appliances,5,799,3995,1,6,2,2024
2024-02-04,Stove,Big Kitchen Appliances,1,799,799,0,5,2,2024
2024-02-04,Mixer,Kitchen Appliances,5,59,295,0,5,2,2024
2024-02-04,iPhone,Phones,2,699,1398,0,5,2,2024
2024-02-04,Dish Washer,Big Kitchen Appliances,3,700,2100,0,5,2,2024
2024-02-04,Toaster,Kitchen Appliances,2,49,98,0,5,2,2024
2024-02-04,Refrigerator,Big Kitchen Appliances,2,999,1998,0,5,2,2024
2024-02-04,Microwave Oven,Kitchen Appliances,3,99,297,0,5,2,2024
2024-02-04,MacBook,Laptops,4,1299,5196,0,5,2,2024
2024-02-04,Microwave Oven,Kitchen Appliances,1,99,99,0,5,2,2024
2024-02-04,Electric Kettle,Kitchen Appliances,2,39,78,0,5,2,2024
2024-02-04,Samsung,Laptops,1,749,749,0,5,2,2024
2024-02-04,Coffee Maker,Kitchen Appliances,3,89,267,0,5,2,2024
2024-02-04,Range Hood,Big Kitchen Appliances,1,450,450,0,5,2,2024
2024-02-04,Coffee Maker,Kitchen Appliances,2,89,178,0,5,2,2024
2024-02-03,Stove,Big Kitchen Appliances,1,799,799,6,5,2,2024
2024-02-03,Refrigerator,Big Kitchen Appliances,3,999,2997,6,5,2,2024
2024-02-03,Coffee Maker,Kitchen Appliances,1,89,89,6,5,2,2024
2024-02-03,iPhone,Phones,3,699,2097,6,5,2,2024
2024-02-02,HP,Laptops,1,799,799,5,5,2,2024
2024-02-02,Dell,Laptops,1,899,899,5,5,2,2024
2024-02-02,HP,Laptops,2,799,1598,5,5,2,2024
2024-02-02,Samsung,Laptops,4,749,2996,5,5,2,2024
2024-02-02,Dish Washer,Big Kitchen Appliances,1,700,700,5,5,2,2024
2024-02-02,Electric Kettle,Kitchen Appliances,3,39,117,5,5,2,2024
2024-02-02,Acer,Laptops,3,649,1947,5,5,2,2024
2024-02-02,Xiaomi,Phones,4,499,1996,5,5,2,2024
2024-02-02,Microwave Oven,Kitchen Appliances,1,99,99,5,5,2,2024
2024-02-01,Dish Washer,Big Kitchen Appliances,3,700,2100,4,5,2,2024
2024-02-01,Coffee Maker,Kitchen Appliances,1,89,89,4,5,2,2024
2024-02-01,HP,Laptops,1,799,799,4,5,2,2024
2024-02-01,Toaster,Kitchen Appliances,1,49,49,4,5,2,2024
2024-02-01,Dish Washer,Big Kitchen Appliances,4,700,2800,4,5,2,2024
2024-02-01,Dell,Laptops,2,899,1798,4,5,2,2024
2024-02-01,Toaster,Kitchen Appliances,1,49,49,4,5,2,2024
2024-02-01,Samsung,Laptops,5,749,3745,4,5,2,2024
2024-02-01,Coffee Maker,Kitchen Appliances,4,89,356,4,5,2,2024
2024-02-01,Coffee Maker,Kitchen Appliances,3,89,267,4,5,2,2024
2024-02-01,Toaster,Kitchen Appliances,4,49,196,4,5,2,2024
2024-02-01,Electric Kettle,Kitchen Appliances,1,39,39,4,5,2,2024
2024-02-01,Electric Kettle,Kitchen Appliances,5,39,195,4,5,2,2024
2024-02-01,iPhone,Phones,3,699,2097,4,5,2,2024
2024-02-01,Stove,Big Kitchen Appliances,2,799,1598,4,5,2,2024
2024-02-01,Xiaomi,Phones,3,499,1497,4,5,2,2024
2024-02-01,Stove,Big Kitchen Appliances,5,799,3995,4,5,2,2024
2024-02-01,MacBook,Laptops,3,1299,3897,4,5,2,2024
2024-02-01,Refrigerator,Big Kitchen Appliances,5,999,4995,4,5,2,2024
2024-01-31,Dish Washer,Big Kitchen Appliances,2,700,1400,3,5,1,2024
2024-01-31,Microwave Oven,Kitchen Appliances,2,99,198,3,5,1,2024
2024-01-31,Mixer,Kitchen Appliances,1,59,59,3,5,1,2024
2024-01-31,Microwave Oven,Kitchen Appliances,5,99,495,3,5,1,2024
2024-01-31,Microwave Oven,Kitchen Appliances,1,99,99,3,5,1,2024
2024-01-31,Coffee Maker,Kitchen Appliances,1,89,89,3,5,1,2024
2024-01-31,Samsung,Laptops,2,749,1498,3,5,1,2024
2024-01-31,Refrigerator,Big Kitchen Appliances,1,999,999,3,5,1,2024
2024-01-31,Stove,Big Kitchen Appliances,5,799,3995,3,5,1,2024
2024-01-31,Stove,Big Kitchen Appliances,5,799,3995,3,5,1,2024
2024-01-30,Refrigerator,Big Kitchen Appliances,2,999,1998,2,5,1,2024
2024-01-30,Range Hood,Big Kitchen Appliances,3,450,1350,2,5,1,2024
2024-01-30,Dell,Laptops,4,899,3596,2,5,1,2024
2024-01-30,Dell,Laptops,5,899,4495,2,5,1,2024
2024-01-30,Coffee Maker,Kitchen Appliances,2,89,178,2,5,1,2024
2024-01-30,Toaster,Kitchen Appliances,1,49,49,2,5,1,2024
2024-01-30,Samsung,Phones,5,599,2995,2,5,1,2024
2024-01-30,iPhone,Phones,2,699,1398,2,5,1,2024
2024-01-30,Acer,Laptops,1,649,649,2,5,1,2024
2024-01-30,Coffee Maker,Kitchen Appliances,1,89,89,2,5,1,2024
2024-01-30,Refrigerator,Big Kitchen Appliances,2,999,1998,2,5,1,2024
2024-01-30,iPhone,Phones,3,699,2097,2,5,1,2024
2024-01-30,Stove,Big Kitchen Appliances,1,799,799,2,5,1,2024
2024-01-30,Coffee Maker,Kitchen Appliances,5,89,445,2,5,1,2024
2024-01-30,Mixer,Kitchen Appliances,2,59,118,2,5,1,2024
2024-01-30,Xiaomi,Phones,1,499,499,2,5,1,2024
2024-01-30,HP,Laptops,2,799,1598,2,5,1,2024
2024-01-29,Dell,Laptops,5,899,4495,1,5,1,2024
2024-01-29,Stove,Big Kitchen Appliances,5,799,3995,1,5,1,2024
2024-01-29,Microwave Oven,Kitchen Appliances,4,99,396,1,5,1,2024
2024-01-29,Toaster,Kitchen Appliances,4,49,196,1,5,1,2024
2024-01-29,Samsung,Laptops,4,749,2996,1,5,1,2024
2024-01-29,HP,Laptops,4,799,3196,1,5,1,2024
2024-01-29,Range Hood,Big Kitchen Appliances,1,450,450,1,5,1,2024
2024-01-29,Stove,Big Kitchen Appliances,4,799,3196,1,5,1,2024
2024-01-29,Range Hood,Big Kitchen Appliances,5,450,2250,1,5,1,2024
2024-01-29,Microwave Oven,Kitchen Appliances,1,99,99,1,5,1,2024
2024-01-29,Range Hood,Big Kitchen Appliances,3,450,1350,1,5,1,2024
2024-01-29,Coffee Maker,Kitchen Appliances,2,89,178,1,5,1,2024
2024-01-29,MacBook,Laptops,5,1299,6495,1,5,1,2024
2024-01-29,Toaster,Kitchen Appliances,4,49,196,1,5,1,2024
2024-01-29,HP,Laptops,1,799,799,1,5,1,2024
2024-01-29,Samsung,Laptops,4,749,2996,1,5,1,2024
2024-01-29,Range Hood,Big Kitchen Appliances,1,450,450,1,5,1,2024
2024-01-29,Range Hood,Big Kitchen Appliances,1,450,450,1,5,1,2024
2024-01-29,Microwave Oven,Kitchen Appliances,5,99,495,1,5,1,2024
2024-01-29,Coffee Maker,Kitchen Appliances,1,89,89,1,5,1,2024
2024-01-29,iPhone,Phones,5,699,3495,1,5,1,2024
2024-01-28,Mixer,Kitchen Appliances,3,59,177,0,4,1,2024
2024-01-28,Stove,Big Kitchen Appliances,3,799,2397,0,4,1,2024
2024-01-28,Samsung,Phones,4,599,2396,0,4,1,2024
2024-01-28,HP,Laptops,3,799,2397,0,4,1,2024
2024-01-28,HP,Laptops,4,799,3196,0,4,1,2024
2024-01-28,Coffee Maker,Kitchen Appliances,4,89,356,0,4,1,2024
2024-01-28,Mixer,Kitchen Appliances,4,59,236,0,4,1,2024
2024-01-28,Dish Washer,Big Kitchen Appliances,3,700,2100,0,4,1,2024
2024-01-28,HP,Laptops,2,799,1598,0,4,1,2024
2024-01-28,Electric Kettle,Kitchen Appliances,4,39,156,0,4,1,2024
2024-01-28,Dish Washer,Big Kitchen Appliances,2,700,1400,0,4,1,2024
2024-01-27,HP,Laptops,5,799,3995,6,4,1,2024
2024-01-27,Coffee Maker,Kitchen Appliances,4,89,356,6,4,1,2024
2024-01-27,Samsung,Laptops,1,749,749,6,4,1,2024
2024-01-27,Xiaomi,Phones,2,499,998,6,4,1,2024
2024-01-27,Dish Washer,Big Kitchen Appliances,1,700,700,6,4,1,2024
2024-01-27,Samsung,Phones,2,599,1198,6,4,1,2024
2024-01-27,Xiaomi,Phones,1,499,499,6,4,1,2024
2024-01-27,Microwave Oven,Kitchen Appliances,4,99,396,6,4,1,2024
2024-01-27,HP,Laptops,3,799,2397,6,4,1,2024
2024-01-26,Refrigerator,Big Kitchen Appliances,3,999,2997,5,4,1,2024
2024-01-26,Mixer,Kitchen Appliances,3,59,177,5,4,1,2024
2024-01-26,Mixer,Kitchen Appliances,1,59,59,5,4,1,2024
2024-01-26,Mixer,Kitchen Appliances,5,59,295,5,4,1,2024
2024-01-26,MacBook,Laptops,2,1299,2598,5,4,1,2024
2024-01-26,HP,Laptops,5,799,3995,5,4,1,2024
2024-01-26,Mixer,Kitchen Appliances,5,59,295,5,4,1,2024
2024-01-26,MacBook,Laptops,4,1299,5196,5,4,1,2024
2024-01-26,Range Hood,Big Kitchen Appliances,1,450,450,5,4,1,2024
2024-01-26,Range Hood,Big Kitchen Appliances,5,450,2250,5,4,1,2024
2024-01-26,Microwave Oven,Kitchen Appliances,2,99,198,5,4,1,2024
2024-01-26,Coffee Maker,Kitchen Appliances,5,89,445,5,4,1,2024
2024-01-26,Xiaomi,Phones,5,499,2495,5,4,1,2024
2024-01-26,Refrigerator,Big Kitchen Appliances,5,999,4995,5,4,1,2024
2024-01-25,Electric Kettle,Kitchen Appliances,4,39,156,4,4,1,2024
2024-01-25,Refrigerator,Big Kitchen Appliances,5,999,4995,4,4,1,2024
2024-01-25,MacBook,Laptops,4,1299,5196,4,4,1,2024
2024-01-25,Refrigerator,Big Kitchen Appliances,5,999,4995,4,4,1,2024
2024-01-25,Mixer,Kitchen Appliances,2,59,118,4,4,1,2024
2024-01-25,Coffee Maker,Kitchen Appliances,4,89,356,4,4,1,2024
2024-01-25,HP,Laptops,5,799,3995,4,4,1,2024
2024-01-24,Mixer,Kitchen Appliances,2,59,118,3,4,1,2024
2024-01-24,iPhone,Phones,2,699,1398,3,4,1,2024
2024-01-24,Coffee Maker,Kitchen Appliances,2,89,178,3,4,1,2024
2024-01-24,iPhone,Phones,4,699,2796,3,4,1,2024
2024-01-23,HP,Laptops,4,799,3196,2,4,1,2024
2024-01-23,HP,Laptops,4,799,3196,2,4,1,2024
2024-01-23,iPhone,Phones,2,699,1398,2,4,1,2024
2024-01-23,Toaster,Kitchen Appliances,1,49,49,2,4,1,2024
2024-01-23,iPhone,Phones,2,699,1398,2,4,1,2024
2024-01-23,Dell,Laptops,5,899,4495,2,4,1,2024
2024-01-22,Microwave Oven,Kitchen Appliances,1,99,99,1,4,1,2024
2024-01-21,Coffee Maker,Kitchen Appliances,4,89,356,0,3,1,2024
2024-01-21,HP,Laptops,4,799,3196,0,3,1,2024
2024-01-21,Microwave Oven,Kitchen Appliances,1,99,99,0,3,1,2024
2024-01-21,Dish Washer,Big Kitchen Appliances,5,700,3500,0,3,1,2024
2024-01-21,Dell,Laptops,4,899,3596,0,3,1,2024
2024-01-21,Xiaomi,Phones,5,499,2495,0,3,1,2024
2024-01-21,Electric Kettle,Kitchen Appliances,1,39,39,0,3,1,2024
2024-01-21,Refrigerator,Big Kitchen Appliances,3,999,2997,0,3,1,2024
2024-01-21,Range Hood,Big Kitchen Appliances,1,450,450,0,3,1,2024
2024-01-21,Range Hood,Big Kitchen Appliances,1,450,450,0,3,1,2024
2024-01-21,MacBook,Laptops,5,1299,6495,0,3,1,2024
2024-01-21,Coffee Maker,Kitchen Appliances,1,89,89,0,3,1,2024
2024-01-21,Toaster,Kitchen Appliances,3,49,147,0,3,1,2024
2024-01-21,Samsung,Laptops,5,749,3745,0,3,1,2024
2024-01-21,Electric Kettle,Kitchen Appliances,1,39,39,0,3,1,2024
2024-01-20,Samsung,Phones,3,599,1797,6,3,1,2024
2024-01-20,iPhone,Phones,5,699,3495,6,3,1,2024
2024-01-20,Dell,Laptops,1,899,899,6,3,1,2024
2024-01-20,Stove,Big Kitchen Appliances,3,799,2397,6,3,1,2024
2024-01-19,Dell,Laptops,1,899,899,5,3,1,2024
2024-01-19,Electric Kettle,Kitchen Appliances,2,39,78,5,3,1,2024
2024-01-19,Xiaomi,Phones,1,499,499,5,3,1,2024
2024-01-19,HP,Laptops,2,799,1598,5,3,1,2024
2024-01-19,Samsung,Laptops,5,749,3745,5,3,1,2024
2024-01-19,HP,Laptops,5,799,3995,5,3,1,2024
2024-01-19,Refrigerator,Big Kitchen Appliances,3,999,2997,5,3,1,2024
2024-01-18,Mixer,Kitchen Appliances,1,59,59,4,3,1,2024
2024-01-18,Electric Kettle,Kitchen Appliances,3,39,117,4,3,1,2024
2024-01-18,iPhone,Phones,3,699,2097,4,3,1,2024
2024-01-18,iPhone,Phones,3,699,2097,4,3,1,2024
2024-01-18,MacBook,Laptops,5,1299,6495,4,3,1,2024
2024-01-18,Samsung,Laptops,1,749,749,4,3,1,2024
2024-01-18,Samsung,Phones,2,599,1198,4,3,1,2024
2024-01-18,Mixer,Kitchen Appliances,2,59,118,4,3,1,2024
2024-01-18,MacBook,Laptops,3,1299,3897,4,3,1,2024
2024-01-18,Stove,Big Kitchen Appliances,2,799,1598,4,3,1,2024
2024-01-18,Samsung,Phones,4,599,2396,4,3,1,2024
2024-01-17,MacBook,Laptops,4,1299,5196,3,3,1,2024
2024-01-17,Samsung,Phones,1,599,599,3,3,1,2024
2024-01-17,Acer,Laptops,2,649,1298,3,3,1,2024
2024-01-17,Dish Washer,Big Kitchen Appliances,2,700,1400,3,3,1,2024
2024-01-17,Dell,Laptops,3,899,2697,3,3,1,2024
2024-01-17,Refrigerator,Big Kitchen Appliances,2,999,1998,3,3,1,2024
2024-01-16,Coffee Maker,Kitchen Appliances,5,89,445,2,3,1,2024
2024-01-16,Dell,Laptops,3,899,2697,2,3,1,2024
2024-01-16,MacBook,Laptops,1,1299,1299,2,3,1,2024
2024-01-16,Stove,Big Kitchen Appliances,4,799,3196,2,3,1,2024
2024-01-16,Samsung,Phones,5,599,2995,2,3,1,2024
2024-01-16,Stove,Big Kitchen Appliances,3,799,2397,2,3,1,2024
2024-01-16,MacBook,Laptops,4,1299,5196,2,3,1,2024
2024-01-16,Samsung,Phones,5,599,2995,2,3,1,2024
2024-01-16,HP,Laptops,4,799,3196,2,3,1,2024
2024-01-16,Samsung,Laptops,1,749,749,2,3,1,2024
2024-01-16,Xiaomi,Phones,2,499,998,2,3,1,2024
2024-01-16,Xiaomi,Phones,2,499,998,2,3,1,2024
2024-01-16,iPhone,Phones,3,699,2097,2,3,1,2024
2024-01-16,Electric Kettle,Kitchen Appliances,5,39,195,2,3,1,2024
2024-01-16,Dish Washer,Big Kitchen Appliances,5,700,3500,2,3,1,2024
2024-01-16,Range Hood,Big Kitchen Appliances,1,450,450,2,3,1,2024
2024-01-16,Electric Kettle,Kitchen Appliances,1,39,39,2,3,1,2024
2024-01-16,Electric Kettle,Kitchen Appliances,5,39,195,2,3,1,2024
2024-01-16,Xiaomi,Phones,5,499,2495,2,3,1,2024
2024-01-16,Microwave Oven,Kitchen Appliances,3,99,297,2,3,1,2024
2024-01-16,MacBook,Laptops,4,1299,5196,2,3,1,2024
2024-01-15,Toaster,Kitchen Appliances,2,49,98,1,3,1,2024
2024-01-14,Coffee Maker,Kitchen Appliances,3,89,267,0,2,1,2024
2024-01-14,Electric Kettle,Kitchen Appliances,3,39,117,0,2,1,2024
2024-01-14,Coffee Maker,Kitchen Appliances,1,89,89,0,2,1,2024
2024-01-14,iPhone,Phones,5,699,3495,0,2,1,2024
2024-01-14,Range Hood,Big Kitchen Appliances,1,450,450,0,2,1,2024
2024-01-14,Dell,Laptops,1,899,899,0,2,1,2024
2024-01-14,Mixer,Kitchen Appliances,3,59,177,0,2,1,2024
2024-01-13,Samsung,Phones,5,599,2995,6,2,1,2024
2024-01-13,Electric Kettle,Kitchen Appliances,2,39,78,6,2,1,2024
2024-01-13,Samsung,Phones,3,599,1797,6,2,1,2024
2024-01-13,Samsung,Laptops,2,749,1498,6,2,1,2024
2024-01-13,Range Hood,Big Kitchen Appliances,2,450,900,6,2,1,2024
2024-01-12,Acer,Laptops,1,649,649,5,2,1,2024
2024-01-12,Dell,Laptops,5,899,4495,5,2,1,2024
2024-01-12,Dish Washer,Big Kitchen Appliances,5,700,3500,5,2,1,2024
2024-01-12,Dell,Laptops,3,899,2697,5,2,1,2024
2024-01-12,Refrigerator,Big Kitchen Appliances,4,999,3996,5,2,1,2024
2024-01-12,Microwave Oven,Kitchen Appliances,3,99,297,5,2,1,2024
2024-01-12,HP,Laptops,2,799,1598,5,2,1,2024
2024-01-12,Stove,Big Kitchen Appliances,4,799,3196,5,2,1,2024
2024-01-12,Microwave Oven,Kitchen Appliances,5,99,495,5,2,1,2024
2024-01-12,HP,Laptops,1,799,799,5,2,1,2024
2024-01-11,Microwave Oven,Kitchen Appliances,4,99,396,4,2,1,2024
2024-01-11,Dish Washer,Big Kitchen Appliances,5,700,3500,4,2,1,2024
2024-01-11,iPhone,Phones,3,699,2097,4,2,1,2024
2024-01-11,Microwave Oven,Kitchen Appliances,1,99,99,4,2,1,2024
2024-01-11,Coffee Maker,Kitchen Appliances,5,89,445,4,2,1,2024
2024-01-11,Dish Washer,Big Kitchen Appliances,5,700,3500,4,2,1,2024
2024-01-11,iPhone,Phones,2,699,1398,4,2,1,2024
2024-01-11,Xiaomi,Phones,5,499,2495,4,2,1,2024
2024-01-11,MacBook,Laptops,2,1299,2598,4,2,1,2024
2024-01-11,Samsung,Phones,1,599,599,4,2,1,2024
2024-01-11,HP,Laptops,2,799,1598,4,2,1,2024
2024-01-11,Electric Kettle,Kitchen Appliances,2,39,78,4,2,1,2024
2024-01-11,Stove,Big Kitchen Appliances,1,799,799,4,2,1,2024
2024-01-10,MacBook,Laptops,2,1299,2598,3,2,1,2024
2024-01-10,Xiaomi,Phones,5,499,2495,3,2,1,2024
2024-01-10,Toaster,Kitchen Appliances,5,49,245,3,2,1,2024
2024-01-10,Toaster,Kitchen Appliances,4,49,196,3,2,1,2024
2024-01-10,Refrigerator,Big Kitchen Appliances,2,999,1998,3,2,1,2024
2024-01-10,Mixer,Kitchen Appliances,5,59,295,3,2,1,2024
2024-01-10,Coffee Maker,Kitchen Appliances,3,89,267,3,2,1,2024
2024-01-10,Coffee Maker,Kitchen Appliances,5,89,445,3,2,1,2024
